0.0,0.0,13.67055420062157
0.0,0.0,2.021605548302317
0.0,0.0,1.521779134146906
0.0,0.0,1.436980684355172
0.0,0.0,1.129313106962401
0.0,0.0,0.62431626118421
0.0,0.0,0.068941185252098
0.0,0.0,-0.38169818274731
0.0,0.0,-0.6197040691548
0.0,0.0,-0.61240303640877
0.0,0.0,-0.40385827471673
0.0,0.0,-0.09290917210974
0.0,0.0,0.20339164972579
0.0,0.0,0.3883826361679
0.0,0.0,0.4141633184611
0.0,0.0,0.29159633776755
0.0,0.0,0.080302834155519
0.0,0.0,-0.13637757051865
0.0,0.0,-0.28194194860641
0.0,0.0,-0.31216982857033
0.0,0.0,-0.22733851851416
0.0,0.0,-0.068143233559614
0.0,0.0,0.10199203419234
0.0,0.0,0.22107334215522
0.0,0.0,0.2503088206514
0.0,0.0,0.18608020169772
0.0,0.0,0.058615608881561
0.0,0.0,-0.081250032831086
0.0,0.0,-0.18174406999188
0.0,0.0,-0.20885004748713
0.0,0.0,-0.15742571295808
0.0,0.0,-0.051237593390656
0.0,0.0,0.067433144484348
0.0,0.0,0.15426304062502
0.0,0.0,0.17914837334078
0.0,0.0,0.13638874719319
0.0,0.0,0.045431789682162
0.0,0.0,-0.057591661647039
0.0,0.0,-0.13398595996284
0.0,0.0,-0.15683095308091
0.0,0.0,-0.12029711623412
0.0,0.0,-0.040770974749654
0.0,0.0,0.050235513280527
0.0,0.0,0.11841228345653
0.0,0.0,0.13945168452927
0.0,0.0,0.10759433191743
0.0,0.0,0.036958131277948
0.0,0.0,-0.04453360824318
0.0,0.0,-0.10607749265614
0.0,0.0,-0.12553638218912
0.0,0.0,-0.097313751269669
0.0,0.0,-0.033786475179398
0.0,0.0,0.039986883153213
0.0,0.0,0.096067355698186
0.0,0.0,0.11414407248631
0.0,0.0,0.08882386076694
0.0,0.0,0.03110956619481
0.0,0.0,-0.036278005225246
0.0,0.0,-0.087781854261789
0.0,0.0,-0.10464607227564
0.0,0.0,-0.081694838025371
0.0,0.0,-0.028821538529012
0.0,0.0,0.033195765835031
0.0,0.0,0.080810962600023
0.0,0.0,0.096606435788892
0.0,0.0,0.075624082115376
0.0,0.0,0.026844279145724
0.0,0.0,-0.030594245229276
0.0,0.0,-0.074865007344775
0.0,0.0,-0.089713389244521
0.0,0.0,-0.070392433813053
0.0,0.0,-0.025119043571044
0.0,0.0,0.028369449983029
0.0,0.0,0.069733551320862
0.0,0.0,0.083738078479588
0.0,0.0,0.065837293678244
0.0,0.0,0.023600879175965
0.0,0.0,-0.026445294686569
0.0,0.0,-0.06526004776028
0.0,0.0,-0.078508731389922
0.0,0.0,-0.061835495314726
0.0,0.0,-0.022254842723576
0.0,0.0,0.024764846343287
0.0,0.0,0.061325634649896
0.0,0.0,0.073893911418788
0.0,0.0,0.058292042345363
0.0,0.0,0.021053384152723
0.0,0.0,-0.023284665342104
0.0,0.0,-0.057838443131541
0.0,0.0,-0.069791338125988
0.0,0.0,-0.055132494869238
0.0,0.0,-0.019974502854244
0.0,0.0,0.021971038078708
0.0,0.0,0.054726349239911
0.0,0.0,0.066120229657952
0.0,0.0,0.052297697257494
0.0,0.0,0.019000425436434
0.0,0.0,-0.020797403339248
0.0,0.0,-0.051931941476577
0.0,0.0,-0.062815937577487
